Product,Date,Open,High,Low,Close,Adj Close,Volume
SAMSUNG,2014-09-01,24720,24740,24480,24520,67.427361,5664050
SAMSUNG,2014-09-02,24420,24500,23880,23880,65.667419,15899600
SAMSUNG,2014-09-03,24000,24000,23600,23780,65.392433,21238750
SAMSUNG,2014-09-04,24200,24320,24040,24200,66.547401,12099950
SAMSUNG,2014-09-05,24300,24320,23900,24020,66.052422,10770400
SAMSUNG,2014-09-11,24000,24140,23840,23840,65.557426,23309200
SAMSUNG,2014-09-12,24000,24160,24000,24020,66.052422,10872350
SAMSUNG,2014-09-15,24140,24160,23920,24000,65.997406,7161500
SAMSUNG,2014-09-16,24160,24300,24020,24120,66.327408,7092400
SAMSUNG,2014-09-17,24140,24520,24140,24520,67.427361,7545750
SAMSUNG,2014-09-18,24600,24600,24080,24200,66.547401,9476750
SAMSUNG,2014-09-19,24460,24460,24120,24200,66.547401,13435050
SAMSUNG,2014-09-22,24080,24080,23600,23760,65.337433,16022100
SAMSUNG,2014-09-23,23560,23700,23220,23220,63.852497,19541400
SAMSUNG,2014-09-24,23040,23220,22820,23000,63.247513,15789200
SAMSUNG,2014-09-25,23240,23320,22940,23120,63.577503,19414500
SAMSUNG,2014-09-26,23040,23700,22960,23700,65.17244,12413550
SAMSUNG,2014-09-29,23860,24000,23400,23900,65.722435,9401000
SAMSUNG,2014-09-30,23700,23760,23300,23680,65.117455,12379300
SAMSUNG,2014-10-01,23480,23660,23120,23120,63.577503,11929800
SAMSUNG,2014-10-02,23300,23300,22820,22820,62.752533,12732750
SAMSUNG,2014-10-06,22900,23120,22760,23020,63.302517,21252900
SAMSUNG,2014-10-07,23240,23720,23240,23240,63.907497,10149150
SAMSUNG,2014-10-08,22840,23020,22480,22600,62.147564,14720550
SAMSUNG,2014-10-10,22000,22280,21980,22100,60.772621,21837450
SAMSUNG,2014-10-13,21640,22540,21560,22160,60.937614,11344750
SAMSUNG,2014-10-14,22540,22920,22400,22540,61.982567,16572550
SAMSUNG,2014-10-15,22560,22900,22400,22500,61.872578,14143600
SAMSUNG,2014-10-16,22320,22420,22080,22300,61.322594,15148300
SAMSUNG,2014-10-17,22120,22300,21740,21780,59.892643,16281750
SAMSUNG,2014-10-20,22300,22340,22020,22120,60.827614,9476750
SAMSUNG,2014-10-21,21880,22000,21620,21660,59.562656,11766050
SAMSUNG,2014-10-22,21940,22080,21800,22080,60.717621,11127700
SAMSUNG,2014-10-23,22260,22260,21800,21880,60.167641,8505900
SAMSUNG,2014-10-24,22060,22240,21840,22240,61.157604,8378450
SAMSUNG,2014-10-27,22020,22220,21740,21900,60.222637,8388600
SAMSUNG,2014-10-28,21800,22000,21720,21820,60.002647,6243850
SAMSUNG,2014-10-29,22000,22600,21800,22600,62.147564,13726100
SAMSUNG,2014-10-30,22580,23660,22300,23620,64.952446,24566950
SAMSUNG,2014-10-31,23960,25000,23700,24880,68.417328,38623150
SAMSUNG,2014-11-03,25000,25040,24320,24700,67.922333,13475800
SAMSUNG,2014-11-04,24380,24840,24100,24340,66.932381,13000300
SAMSUNG,2014-11-05,24300,24500,23880,24040,66.107407,10162150
SAMSUNG,2014-11-06,23960,24200,23860,24080,66.217415,8570150
SAMSUNG,2014-11-07,24360,24360,23900,24120,66.327408,6030200
SAMSUNG,2014-11-10,24520,25380,24440,25360,69.737267,19202900
SAMSUNG,2014-11-11,25100,25220,24540,24620,67.702347,12141400
SAMSUNG,2014-11-12,24620,24680,24380,24600,67.647346,9079600
SAMSUNG,2014-11-13,24560,24640,23980,24000,65.997406,11547150
SAMSUNG,2014-11-14,24020,24020,23600,23880,65.667419,10621750
SAMSUNG,2014-11-17,23800,24400,23640,24100,66.272392,9693950
SAMSUNG,2014-11-18,24400,24540,24300,24400,67.097374,10754700
SAMSUNG,2014-11-19,24760,24760,24240,24360,66.987373,12502750
SAMSUNG,2014-11-20,24120,24400,24120,24200,66.547401,10024150
SAMSUNG,2014-11-21,24380,24520,24340,24460,67.262367,12336350
SAMSUNG,2014-11-24,24940,24960,24200,24400,67.097374,10284300
SAMSUNG,2014-11-25,24480,24480,23800,23800,65.447426,17811050
SAMSUNG,2014-11-26,23800,24220,23640,24020,66.052422,12287900
SAMSUNG,2014-11-27,25460,26020,25280,25280,69.517273,44377800
SAMSUNG,2014-11-28,25900,25920,25480,25740,70.782219,9844550
SAMSUNG,2014-12-01,25880,25960,25740,25900,71.222206,12866850
SAMSUNG,2014-12-02,25900,25900,25320,25900,71.222206,9222700
SAMSUNG,2014-12-03,26000,26020,25900,25960,71.387207,9735500
SAMSUNG,2014-12-04,26040,26060,25960,26000,71.4972,8871350
SAMSUNG,2014-12-05,26280,26280,26000,26040,71.607193,5637800
SAMSUNG,2014-12-08,26060,26420,26040,26380,72.542145,7916550
SAMSUNG,2014-12-09,26380,27140,26380,26980,74.192093,13553100
SAMSUNG,2014-12-10,26920,26920,26340,26340,72.432159,15977800
SAMSUNG,2014-12-11,26340,26380,25880,26100,71.772186,20490850
SAMSUNG,2014-12-12,26060,26080,25480,25720,70.727219,14397250
SAMSUNG,2014-12-15,25600,25600,25200,25460,70.01226,14337950
SAMSUNG,2014-12-16,25400,25780,25360,25580,70.342232,12894750
SAMSUNG,2014-12-17,25580,25660,25060,25320,69.627281,13088650
SAMSUNG,2014-12-18,25320,25580,25040,25320,69.627281,11808250
SAMSUNG,2014-12-19,25880,26560,25740,26560,73.037132,18356500
SAMSUNG,2014-12-22,26900,26940,26360,26900,73.972099,17943850
SAMSUNG,2014-12-23,26920,26980,26740,26780,73.642105,10976350
SAMSUNG,2014-12-24,26780,26860,26780,26860,73.862106,6257000
SAMSUNG,2014-12-26,26860,27100,26860,27040,74.357086,11488100
SAMSUNG,2014-12-29,26900,26940,26580,26580,262.123535,9637450
SAMSUNG,2014-12-30,26600,26700,26420,26540,261.729065,10649100
SAMSUNG,2015-01-02,26800,26800,26540,26600,262.32074,8774950
SAMSUNG,2015-01-05,26720,26720,26260,26660,262.912445,10139500
SAMSUNG,2015-01-06,26300,26340,25760,25900,255.417557,15235500
SAMSUNG,2015-01-07,25880,26220,25640,26140,257.784393,14322750
SAMSUNG,2015-01-08,26780,26780,26200,26280,259.165039,14477600
SAMSUNG,2015-01-09,26280,26440,26280,26280,259.165039,9312400
SAMSUNG,2015-01-12,26260,26380,26020,26320,259.559479,8325400
SAMSUNG,2015-01-13,26280,26800,26000,26780,264.095825,12293400
SAMSUNG,2015-01-14,26780,27100,26700,26900,265.279266,14332250
SAMSUNG,2015-01-15,26900,26980,26580,26680,263.109711,14103900
SAMSUNG,2015-01-16,26680,26680,26260,26320,259.559479,13568500
SAMSUNG,2015-01-19,26580,26980,26400,26860,264.884796,6672950
SAMSUNG,2015-01-20,27000,27440,26900,27440,270.604584,13278050
SAMSUNG,2015-01-21,27340,27900,27200,27900,275.14093,16612650
SAMSUNG,2015-01-22,27960,27980,27560,27560,271.787933,17957700
SAMSUNG,2015-01-23,28000,28000,27540,27720,273.365814,12858750
SAMSUNG,2015-01-26,27500,27900,27280,27780,273.95752,10153500
SAMSUNG,2015-01-27,27500,28000,27480,28000,276.127106,9957200
SAMSUNG,2015-01-28,27720,27800,27480,27560,271.787933,10831500
SAMSUNG,2015-01-29,27360,27900,27140,27200,268.237823,13702250
SAMSUNG,2015-01-30,27200,27540,27200,27300,269.223877,16110000
SAMSUNG,2015-02-02,27300,27540,27120,27360,269.815613,10521000
SAMSUNG,2015-02-03,27600,27600,27180,27320,269.421173,5654400
SAMSUNG,2015-02-04,27500,27620,27180,27180,268.040558,9328900
SAMSUNG,2015-02-05,27180,27380,26920,27160,267.843262,6770400
SAMSUNG,2015-02-06,26920,27480,26720,27440,270.604584,8005050
SAMSUNG,2015-02-09,27200,27980,27140,27900,275.14093,8693500
SAMSUNG,2015-02-10,28000,28000,27540,27560,271.787933,6519350
SAMSUNG,2015-02-11,27480,27480,27080,27100,267.251617,9973800
SAMSUNG,2015-02-12,26800,27160,26620,26880,265.082031,10748200
SAMSUNG,2015-02-13,27200,27220,26900,27220,268.434967,6522900
SAMSUNG,2015-02-16,27360,27480,27220,27480,270.999054,6226500
SAMSUNG,2015-02-17,27480,27540,27280,27540,271.590668,5745000
SAMSUNG,2015-02-23,27560,27800,27320,27340,269.618408,15301800
SAMSUNG,2015-02-24,27700,27780,27280,27340,269.618408,10863250
SAMSUNG,2015-02-25,27600,27700,27460,27580,271.985229,8374250
SAMSUNG,2015-02-26,27580,27600,27360,27500,271.196259,8179150
SAMSUNG,2015-02-27,27500,27520,27140,27140,267.646088,13009400
SAMSUNG,2015-03-02,27500,28460,27340,28460,280.663452,21805600
SAMSUNG,2015-03-03,28700,28740,28120,28360,279.677307,13748800
SAMSUNG,2015-03-04,28220,28800,28200,28740,283.424774,11603100
SAMSUNG,2015-03-05,28780,28860,28340,28440,280.466278,9615600
SAMSUNG,2015-03-06,28280,28980,28120,28840,284.410919,11733500
SAMSUNG,2015-03-09,28800,28800,28400,28400,280.071777,7814600
SAMSUNG,2015-03-10,28680,28860,28400,28420,280.268982,10419850
SAMSUNG,2015-03-11,28380,29580,28360,29480,290.722412,21108650
SAMSUNG,2015-03-12,29200,29460,28940,28940,285.397095,19153200
SAMSUNG,2015-03-13,29220,29580,29100,29140,287.369446,9413100
SAMSUNG,2015-03-16,29160,29740,29100,29400,289.933411,8974550
SAMSUNG,2015-03-17,29400,30000,29200,29940,295.258759,13661150
SAMSUNG,2015-03-18,29920,30120,29720,30060,296.442139,12464350
SAMSUNG,2015-03-19,30200,30200,29400,29400,289.933411,13225800
SAMSUNG,2015-03-20,29500,29600,29200,29280,288.750092,12704950
SAMSUNG,2015-03-23,29240,29480,29160,29340,289.341736,8122900
SAMSUNG,2015-03-24,29100,29560,29100,29520,291.116852,9113150
SAMSUNG,2015-03-25,29740,29760,29440,29700,292.891968,9369050
SAMSUNG,2015-03-26,29000,29120,28420,28420,280.268982,21005950
SAMSUNG,2015-03-27,28300,28960,28300,28420,280.268982,16065800
SAMSUNG,2015-03-30,28500,28680,28240,28560,281.649658,8955500
SAMSUNG,2015-03-31,28980,29040,28600,28820,284.213715,9842650
SAMSUNG,2015-04-01,28740,28740,28400,28460,280.663452,7266050
SAMSUNG,2015-04-02,28680,28800,28460,28680,282.833038,6903400
SAMSUNG,2015-04-03,28680,28800,28400,28680,282.833038,6270150
SAMSUNG,2015-04-06,28860,29800,28700,29400,289.933411,10582600
SAMSUNG,2015-04-07,29560,29700,29240,29240,288.355591,9526050
SAMSUNG,2015-04-08,29400,29700,29200,29580,291.708588,7773400
SAMSUNG,2015-04-09,29400,29780,29400,29660,292.497437,9107550
SAMSUNG,2015-04-10,29600,29880,29560,29800,293.878113,9960100
SAMSUNG,2015-04-13,29580,29820,29360,29580,291.708588,10293300
SAMSUNG,2015-04-14,29700,29700,29300,29480,290.722412,9429750
SAMSUNG,2015-04-15,29200,29400,28540,28920,285.199829,13551050
SAMSUNG,2015-04-16,29240,29540,28940,29540,291.314087,10762350
SAMSUNG,2015-04-17,29540,29560,28940,29000,285.9888,10172300
SAMSUNG,2015-04-20,28920,28960,28460,28600,282.044098,12394900
SAMSUNG,2015-04-21,28420,28900,28400,28880,284.805359,11852650
SAMSUNG,2015-04-22,28880,29460,28720,29220,288.158325,12655550
SAMSUNG,2015-04-23,29400,29400,28800,29020,286.186035,9245150
SAMSUNG,2015-04-24,28980,29100,28000,28200,278.099457,19089900
SAMSUNG,2015-04-27,28200,28220,27500,27900,275.14093,16517150
SAMSUNG,2015-04-28,27800,28000,27180,27320,269.421173,15697300
SAMSUNG,2015-04-29,27340,27880,27280,27700,273.16864,10895650
SAMSUNG,2015-04-30,27700,28360,27580,28200,278.099457,18352850
SAMSUNG,2015-05-04,28140,28460,27940,28000,276.127106,8283700
SAMSUNG,2015-05-06,27800,27820,27120,27240,268.632263,13270500
SAMSUNG,2015-05-07,27240,27500,27080,27400,270.210083,10257400
SAMSUNG,2015-05-08,27320,27400,26760,26760,263.898651,9488100
SAMSUNG,2015-05-11,27200,27200,26720,26720,263.504181,9640450
SAMSUNG,2015-05-12,26900,27060,26480,26620,262.517975,10633200
SAMSUNG,2015-05-13,26980,26980,26520,26660,262.912445,9877250
SAMSUNG,2015-05-14,26820,26860,26560,26800,264.293091,8488500
SAMSUNG,2015-05-15,27100,27120,26420,26520,261.53183,8922350
SAMSUNG,2015-05-18,26700,26700,26180,26400,260.348419,9626850
SAMSUNG,2015-05-19,26420,27100,26140,26760,263.898651,8680900
SAMSUNG,2015-05-20,26980,27400,26820,27320,269.421173,10291450
SAMSUNG,2015-05-21,27420,27440,26880,27040,266.659882,7210600
SAMSUNG,2015-05-22,27060,27060,26700,27000,266.265442,8195800
SAMSUNG,2015-05-26,27320,27380,26720,27240,268.632263,10034150
SAMSUNG,2015-05-27,27200,27320,26260,26280,259.165039,17265450
SAMSUNG,2015-05-28,26340,26420,26020,26180,258.178833,15048150
SAMSUNG,2015-05-29,26400,26420,25940,26140,257.784393,17380750
SAMSUNG,2015-06-01,26000,26020,25760,25820,254.628677,10921950
SAMSUNG,2015-06-02,26000,26060,25760,26060,256.995483,8757550
SAMSUNG,2015-06-03,26060,26320,25300,25460,251.0784,11769400
SAMSUNG,2015-06-04,26300,26820,26100,26740,263.701385,19411950
SAMSUNG,2015-06-05,26500,27100,26400,26820,264.490356,9828150
SAMSUNG,2015-06-08,26900,26940,26260,26280,259.165039,10118950
SAMSUNG,2015-06-09,26000,26200,25360,25640,252.853561,13735250
SAMSUNG,2015-06-10,25640,25880,25240,25240,248.908875,12501700
SAMSUNG,2015-06-11,25260,25480,25060,25140,247.922714,15314050
SAMSUNG,2015-06-12,25560,25740,25280,25540,251.86734,11741500
SAMSUNG,2015-06-15,25100,25480,25100,25400,250.486725,8067800
SAMSUNG,2015-06-16,25400,25480,24900,25100,247.528229,12767600
SAMSUNG,2015-06-17,25000,25320,24800,25080,247.330994,9452300
SAMSUNG,2015-06-18,25180,25580,25020,25300,249.500565,8247600
SAMSUNG,2015-06-19,25320,25560,25200,25320,249.697815,7094750
SAMSUNG,2015-06-22,25820,25920,25520,25620,252.656311,6370900
SAMSUNG,2015-06-23,26180,26560,25820,26420,260.545654,10159000
SAMSUNG,2015-06-24,26000,26220,25820,26040,256.798218,10198000
SAMSUNG,2015-06-25,25800,26060,25380,25380,250.289536,10695800
SAMSUNG,2015-06-26,25040,25800,25040,25560,252.06459,10347500
SAMSUNG,2015-06-29,25380,25700,25120,25620,262.943604,11519950
SAMSUNG,2015-06-30,25520,25700,25320,25360,260.275177,9870350
SAMSUNG,2015-07-01,25360,26040,25180,25900,265.817291,8324900
SAMSUNG,2015-07-02,25720,26080,25700,25980,266.638397,8223000
SAMSUNG,2015-07-03,25740,25880,25340,25360,260.275177,7130200
SAMSUNG,2015-07-06,25060,25200,24460,24600,252.475143,10099950
SAMSUNG,2015-07-07,24400,25180,24400,24800,254.527786,12478250
SAMSUNG,2015-07-08,24800,25020,24640,24780,254.32254,11780950
SAMSUNG,2015-07-09,24600,25300,24520,25300,259.659424,14030500
SAMSUNG,2015-07-10,25140,25320,24960,25180,258.427826,9573400
SAMSUNG,2015-07-13,25000,25440,24900,25320,259.864655,7672050
SAMSUNG,2015-07-14,25300,25400,24420,24500,251.448837,19989700
SAMSUNG,2015-07-15,24500,24760,24480,24700,253.501465,8370650
SAMSUNG,2015-07-16,24460,25740,24460,25640,263.148895,11173450
SAMSUNG,2015-07-17,26000,26220,25560,26100,267.869965,14861650
SAMSUNG,2015-07-20,25820,26080,25460,25500,261.712067,6446400
SAMSUNG,2015-07-21,25500,25540,24940,25260,259.248871,9702750
SAMSUNG,2015-07-22,24880,25200,24700,25060,257.196228,13416150
SAMSUNG,2015-07-23,24880,25060,24680,24680,253.296204,10448250
SAMSUNG,2015-07-24,24540,24760,24480,24580,252.269867,9829200
SAMSUNG,2015-07-27,24580,24940,24560,24600,252.475143,12152000
SAMSUNG,2015-07-28,24480,25020,24380,24600,252.475143,13381350
SAMSUNG,2015-07-29,25000,25500,24620,25260,259.248871,13734450
SAMSUNG,2015-07-30,25160,25200,24300,24300,249.39621,15419600
SAMSUNG,2015-07-31,24400,24440,23500,23700,243.238235,19579450
SAMSUNG,2015-08-03,23680,23680,23320,23500,241.185562,9844550
SAMSUNG,2015-08-04,23500,23740,23400,23640,242.622421,12844350
SAMSUNG,2015-08-05,23640,23640,23160,23180,237.901352,12802500
SAMSUNG,2015-08-06,23100,23120,22300,22300,228.869736,20199050
SAMSUNG,2015-08-07,22400,22740,22300,22720,233.180313,13787100
SAMSUNG,2015-08-10,22800,22840,22600,22820,234.206635,5722500
SAMSUNG,2015-08-11,23020,23580,22960,23140,237.490829,11664300
SAMSUNG,2015-08-12,23000,23280,22800,23080,236.875015,11154000
SAMSUNG,2015-08-13,23060,23060,22760,22800,234.001358,7520550
SAMSUNG,2015-08-14,22800,22800,22800,22800,234.001358,0
SAMSUNG,2015-08-17,22800,22820,22080,22080,226.611816,11360850
SAMSUNG,2015-08-18,22360,22820,22340,22620,232.153946,11583600
SAMSUNG,2015-08-19,23380,23520,22820,23080,236.875015,20070750
SAMSUNG,2015-08-20,23260,23420,22600,22780,233.796066,10805950
SAMSUNG,2015-08-21,21980,22560,21920,22020,225.996033,20442550
SAMSUNG,2015-08-24,21760,22300,20660,21580,221.480209,22429600
SAMSUNG,2015-08-25,21580,22140,21340,21580,221.480209,19625950
SAMSUNG,2015-08-26,21360,21480,21000,21340,219.017059,27947600
SAMSUNG,2015-08-27,21640,21720,21260,21340,219.017059,24769400
SAMSUNG,2015-08-28,21720,21720,21460,21620,221.890732,23111150
SAMSUNG,2015-08-31,21420,21780,21040,21780,223.532852,20415450
SAMSUNG,2015-09-01,21780,21960,21620,21700,222.711823,12018600
SAMSUNG,2015-09-02,21380,21900,21300,21800,223.738129,15634150
SAMSUNG,2015-09-03,22040,22500,21860,22440,230.306595,15200350
SAMSUNG,2015-09-04,22440,22880,22360,22580,231.743439,12570650
SAMSUNG,2015-09-07,22580,22580,22100,22240,228.253952,9590250
SAMSUNG,2015-09-08,22260,22720,22120,22620,232.153946,9116500
SAMSUNG,2015-09-09,22920,22940,22720,22940,235.438217,12968800
SAMSUNG,2015-09-10,22600,22780,22360,22680,232.769745,18128400
SAMSUNG,2015-09-11,22520,22660,22300,22300,228.869736,10208350
SAMSUNG,2015-09-14,22400,22480,22200,22480,230.717117,8353650
SAMSUNG,2015-09-15,22280,22560,22260,22460,230.511856,11647800
SAMSUNG,2015-09-16,22420,23140,22420,23040,236.464523,17188150
SAMSUNG,2015-09-17,23060,23140,22880,23140,237.490829,13698000
SAMSUNG,2015-09-18,22900,23840,22700,23800,244.264542,21813500
SAMSUNG,2015-09-21,23260,23460,23000,23000,236.054001,10267950
SAMSUNG,2015-09-22,22860,23000,22600,22900,235.027664,12533750
SAMSUNG,2015-09-23,22880,22880,22500,22620,232.153946,9882450
SAMSUNG,2015-09-24,22520,22700,22500,22520,231.12764,6636050
SAMSUNG,2015-09-25,22400,22500,22180,22240,228.253952,10458000
SAMSUNG,2015-09-30,22000,22680,21800,22680,232.769745,22946800
SAMSUNG,2015-10-01,22800,22900,22420,22680,232.769745,12052050
SAMSUNG,2015-10-02,22240,22660,22240,22380,229.690796,13715100
SAMSUNG,2015-10-05,22380,22620,22300,22300,228.869736,12096750
SAMSUNG,2015-10-06,22600,23100,22540,23020,236.259232,19149350
SAMSUNG,2015-10-07,23960,25040,23720,25020,256.785675,39975100
SAMSUNG,2015-10-08,25000,25580,25000,25400,260.68576,28533850
SAMSUNG,2015-10-12,25200,25260,24940,25200,258.633087,18948700
SAMSUNG,2015-10-13,25200,25440,24960,25040,256.990936,9900000
SAMSUNG,2015-10-14,24960,25200,24740,25080,257.401489,8752550
SAMSUNG,2015-10-15,24880,25640,24860,25380,260.480469,12425150
SAMSUNG,2015-10-16,25300,25380,25180,25300,259.659424,7198400
SAMSUNG,2015-10-19,25140,25300,24980,25120,257.812012,5853500
SAMSUNG,2015-10-20,25200,25460,25120,25320,259.864655,7517350
SAMSUNG,2015-10-21,25300,25640,25180,25400,260.68576,6978350
SAMSUNG,2015-10-22,25600,25900,25380,25600,262.738342,11533650
SAMSUNG,2015-10-23,26000,26000,25560,25780,264.585754,13153550
SAMSUNG,2015-10-26,25960,25960,25440,25840,265.201538,7608250
SAMSUNG,2015-10-27,25640,25980,25620,25960,266.433105,6612050
SAMSUNG,2015-10-28,25880,26160,25820,26160,268.485748,13565150
SAMSUNG,2015-10-29,26600,27840,26480,26500,271.975281,31523550
SAMSUNG,2015-10-30,26900,27800,26820,27440,281.62265,25469250
SAMSUNG,2015-11-02,27700,27860,27480,27660,283.880524,19327300
SAMSUNG,2015-11-03,27620,27620,27000,27040,277.517395,15092000
SAMSUNG,2015-11-04,27040,27220,26520,26600,273.001556,14053500
SAMSUNG,2015-11-05,26600,27080,26600,26840,275.464783,8652100
SAMSUNG,2015-11-06,26860,26960,26600,26760,274.643707,8216100
SAMSUNG,2015-11-09,26760,26880,26420,26880,275.875275,9283050
SAMSUNG,2015-11-10,26720,26820,26280,26420,271.154205,9877550
SAMSUNG,2015-11-11,26420,26900,26420,26660,273.61734,7022450
SAMSUNG,2015-11-12,26660,26680,26340,26340,270.33316,7870850
SAMSUNG,2015-11-13,26340,26340,26000,26000,266.843658,8883850
SAMSUNG,2015-11-16,25820,25820,25260,25260,259.248871,13785250
SAMSUNG,2015-11-17,25500,25800,25400,25400,260.68576,9309200
SAMSUNG,2015-11-18,25440,25800,25440,25620,262.943604,8386750
SAMSUNG,2015-11-19,25800,25800,25420,25780,264.585754,9642500
SAMSUNG,2015-11-20,25780,25920,25560,25700,263.764648,8436000
SAMSUNG,2015-11-23,25700,26040,25620,25640,263.148895,9941000
SAMSUNG,2015-11-24,25640,26100,25640,25980,266.638397,7978000
SAMSUNG,2015-11-25,26000,26200,25980,25980,266.638397,7131350
SAMSUNG,2015-11-26,25980,26800,25980,26700,274.027863,9290000
SAMSUNG,2015-11-27,26900,26980,26540,26540,272.385803,8492700
SAMSUNG,2015-11-30,26500,26500,25680,25680,263.559418,26700300
SAMSUNG,2015-12-01,25880,26440,25760,26420,271.154205,12605650
SAMSUNG,2015-12-02,26420,26440,25880,26000,266.843658,11481400
SAMSUNG,2015-12-03,25900,25940,25720,25800,264.790985,8334750
SAMSUNG,2015-12-04,25500,25600,25340,25380,260.480469,9635550
SAMSUNG,2015-12-07,25380,25500,25240,25240,259.043579,9805350
SAMSUNG,2015-12-08,25240,25440,25240,25240,259.043579,6916100
SAMSUNG,2015-12-09,25240,25500,25240,25260,259.248871,9090600
SAMSUNG,2015-12-10,25260,25860,25260,25660,263.354156,15193350
SAMSUNG,2015-12-11,25660,25900,25440,25680,263.559418,10336450
SAMSUNG,2015-12-14,25460,25460,25100,25220,258.838379,11140050
SAMSUNG,2015-12-15,25220,25600,25200,25540,262.122559,8774700
SAMSUNG,2015-12-16,25560,26200,25560,25980,266.638397,10398100
SAMSUNG,2015-12-17,26020,26160,25500,25800,264.790985,8733850
SAMSUNG,2015-12-18,25300,25760,25280,25560,262.32782,8418450
SAMSUNG,2015-12-21,25560,25700,25220,25600,262.738342,8023300
SAMSUNG,2015-12-22,25600,25840,25340,25840,265.201538,10309600
SAMSUNG,2015-12-23,25840,25980,25640,25900,265.817291,10357400
SAMSUNG,2015-12-24,25900,26000,25700,25700,263.764648,7807550
SAMSUNG,2015-12-28,25700,25780,25320,25320,259.864655,11361500
SAMSUNG,2015-12-29,25300,25320,24820,25080,1225.076172,11647200
SAMSUNG,2015-12-30,25200,25440,25080,25200,1230.937744,10197900
SAMSUNG,2016-01-04,25200,25200,24100,24100,1177.206421,15346950
SAMSUNG,2016-01-05,24040,24360,23720,24160,1180.137085,10800100
SAMSUNG,2016-01-06,24160,24160,23360,23500,1147.898071,18337600
SAMSUNG,2016-01-07,23320,23660,23020,23260,1136.175049,14119400
SAMSUNG,2016-01-08,23260,23720,23260,23420,1143.990356,12888150
SAMSUNG,2016-01-11,23120,23320,22920,23040,1125.428833,12063850
SAMSUNG,2016-01-12,22960,23320,22880,22920,1119.567139,10314150
SAMSUNG,2016-01-13,23060,23180,22960,22960,1121.520996,7165800
SAMSUNG,2016-01-14,22620,22840,22620,22760,1111.751709,10451100
SAMSUNG,2016-01-15,22800,23040,22480,22640,1105.890015,10473200
SAMSUNG,2016-01-18,21760,22660,21760,22520,1100.028442,16010700
SAMSUNG,2016-01-19,22560,23420,22560,23420,1143.990356,10362100
SAMSUNG,2016-01-20,23200,23200,22640,22760,1111.751709,8352600
SAMSUNG,2016-01-21,22660,23100,22500,22620,1104.912964,9517600
SAMSUNG,2016-01-22,22900,23360,22900,23360,1141.059692,7376400
SAMSUNG,2016-01-25,23440,23520,23120,23240,1135.19812,7995650
SAMSUNG,2016-01-26,23100,23140,22720,22740,1110.774658,7619950
SAMSUNG,2016-01-27,22520,23500,22520,23500,1147.898071,13811850
SAMSUNG,2016-01-28,23280,23360,22780,22900,1118.59021,15795600
SAMSUNG,2016-01-29,22800,23000,22320,23000,1123.474976,21849150
SAMSUNG,2016-02-01,23040,23260,23020,23260,1136.175049,12998950
SAMSUNG,2016-02-02,23220,23320,22940,23120,1129.336426,8317400
SAMSUNG,2016-02-03,23000,23040,22740,22920,1119.567139,8725350
SAMSUNG,2016-02-04,23000,23220,22960,23120,1129.336426,12397950
SAMSUNG,2016-02-05,23120,23380,23120,23280,1137.151855,9404700
SAMSUNG,2016-02-11,22360,22740,22360,22600,1103.936279,15263100
SAMSUNG,2016-02-12,22600,23020,22440,22600,1103.936279,12811600
SAMSUNG,2016-02-15,23080,23200,22880,23080,1127.382568,9157300
SAMSUNG,2016-02-16,23160,23580,23140,23360,1141.059692,9020050
SAMSUNG,2016-02-17,23580,24020,23380,23700,1157.667603,12303100
SAMSUNG,2016-02-18,24060,24060,23560,23740,1159.62146,11124050
SAMSUNG,2016-02-19,23740,23900,23480,23800,1162.552246,8842600
SAMSUNG,2016-02-22,23800,23840,23320,23500,1147.898071,8744950
SAMSUNG,2016-02-23,23580,23780,23460,23620,1153.759766,7383700
SAMSUNG,2016-02-24,23560,23580,23220,23440,1144.967407,7024200
SAMSUNG,2016-02-25,23440,23740,23440,23580,1151.80603,6681750
SAMSUNG,2016-02-26,23600,23740,23440,23440,1144.967407,8867200
SAMSUNG,2016-02-29,23580,23880,23520,23560,1150.828979,14434000
SAMSUNG,2016-03-02,24000,24140,23920,23940,1169.390869,11818600
SAMSUNG,2016-03-03,24260,24400,24040,24400,1191.860352,10949550
SAMSUNG,2016-03-04,24400,24560,24040,24300,1186.97583,10074500
SAMSUNG,2016-03-07,24400,24620,24300,24460,1194.791138,6568800
SAMSUNG,2016-03-08,24460,24480,23720,23840,1164.506104,10810100
SAMSUNG,2016-03-09,23760,23980,23540,23880,1166.459961,9169000
SAMSUNG,2016-03-10,24160,24720,24020,24500,1196.744995,14177000
SAMSUNG,2016-03-11,24500,25060,24320,24980,1220.191528,13361250
SAMSUNG,2016-03-14,25340,25460,24980,25100,1226.053101,10857700
SAMSUNG,2016-03-15,25100,25280,24920,25060,1224.099121,8640400
SAMSUNG,2016-03-16,25120,25260,25060,25120,1227.029907,7342800
SAMSUNG,2016-03-17,25300,25920,25140,25260,1233.86853,12343450
SAMSUNG,2016-03-18,25560,25560,25260,25460,1243.637939,11265700
SAMSUNG,2016-03-21,25480,25580,25160,25340,1237.776245,9058500
SAMSUNG,2016-03-22,25340,25580,25240,25380,1239.730103,10143600
SAMSUNG,2016-03-23,25380,25580,25240,25580,1249.499512,9870900
SAMSUNG,2016-03-24,25580,25800,25320,25640,1252.43042,10939750
SAMSUNG,2016-03-25,25660,25800,25560,25760,1258.291992,7172300
