year,month,day,hour,pm2.5,DEWP,TEMP,PRES,wind speed,hours of rain
2013,3,25,6,103,-6,-1,1024,1.78,0
2013,3,25,7,119,-5,0,1024,2.67,0
2013,3,25,8,121,-5,1,1024,3.56,0
2013,3,25,9,137,-6,3,1024,1.79,0
2013,3,25,10,126,-7,4,1024,1.79,0
2013,3,25,11,112,-8,6,1023,3.58,0
2013,3,25,13,137,-8,9,1021,3.13,0
2013,3,25,14,129,-9,10,1020,4.92,0
2013,3,25,15,137,-9,11,1019,3.13,0
2013,3,25,16,123,-9,11,1019,6.26,0
2013,3,25,17,115,-10,11,1018,10.28,0
2013,3,25,18,117,-9,10,1018,13.41,0
2013,3,25,19,135,-9,8,1018,15.2,0
2013,3,25,20,150,-8,7,1019,16.99,0
2013,3,25,21,127,-7,7,1019,18.78,0
2013,3,25,22,102,-7,6,1019,20.57,0
2013,3,25,23,97,-7,4,1018,22.36,0
2013,3,26,0,98,-8,5,1018,25.49,0
2013,3,26,1,110,-8,5,1018,28.62,0
2013,3,26,2,128,-8,4,1017,30.41,0
2013,3,26,3,153,-7,2,1017,32.2,0
2013,3,26,4,174,-6,1,1016,0.45,0
2013,3,26,5,187,-4,0,1016,0.9,0
2013,3,26,6,188,-4,0,1016,0.89,0
2013,3,26,7,196,-3,0,1017,0.89,0
2013,3,26,8,196,0,4,1016,1.79,0
2013,3,26,9,205,0,5,1016,4.92,0
2013,3,26,10,217,0,7,1016,6.71,0
2013,3,26,11,229,0,8,1015,8.5,0
2013,3,26,12,240,0,10,1014,11.63,0
2013,3,26,13,231,-1,12,1012,15.65,0
2013,3,26,14,211,-2,13,1012,19.67,0
2013,3,26,15,210,-3,13,1011,24.59,0
2013,3,26,16,219,-3,13,1010,30.4,0
2013,3,26,17,210,-2,13,1009,34.42,0
2013,3,26,18,223,-1,12,1009,37.55,0
2013,3,26,19,220,0,9,1009,0.89,0
2013,3,26,20,223,1,8,1010,1.79,0
2013,3,26,21,234,1,10,1010,3.58,0
2013,3,26,22,231,1,8,1010,6.71,0
2013,3,26,23,154,3,9,1010,10.73,0
2013,3,27,0,128,3,8,1009,13.86,0
2013,3,27,1,132,2,6,1009,16.99,0
2013,3,27,2,134,3,7,1009,18.78,0
2013,3,27,3,135,3,5,1008,20.57,0
2013,3,27,4,134,4,5,1007,22.36,0
2013,3,27,5,139,3,5,1007,24.15,0
2013,3,27,6,171,4,6,1008,25.94,0
2013,3,27,7,204,4,6,1009,0.89,0
2013,3,27,8,183,4,6,1010,4.92,0
2013,3,27,9,179,4,8,1010,6.71,0
2013,3,27,10,192,5,11,1010,0.89,0
2013,3,27,11,194,4,13,1009,1.79,0
2013,3,27,12,156,2,15,1009,1.79,0
2013,3,27,13,84,-6,18,1008,4.02,0
2013,3,27,14,21,-6,20,1008,8.94,0
2013,3,27,15,16,-8,20,1008,16.09,0
2013,3,27,16,15,-10,19,1008,25.03,0
2013,3,27,17,17,-15,17,1009,36.21,0
2013,3,27,18,26,-18,14,1011,46.04,0
2013,3,27,19,16,-19,12,1013,50.96,0
2013,3,27,20,15,-19,11,1014,56.77,0
2013,3,27,21,15,-19,10,1016,4.92,0
2013,3,27,22,16,-19,9,1018,8.94,0
2013,3,27,23,15,-19,8,1019,12.96,0
2013,3,28,0,16,-18,8,1020,16.98,0
2013,3,28,1,8,-19,7,1020,21.9,0
2013,3,28,2,8,-19,6,1020,25.92,0
2013,3,28,3,7,-17,5,1020,29.05,0
2013,3,28,4,8,-18,5,1020,32.18,0
2013,3,28,5,16,-16,3,1021,0.89,0
2013,3,28,6,17,-13,2,1022,1.79,0
2013,3,28,7,25,-12,4,1022,3.58,0
2013,3,28,8,17,-20,6,1023,0.89,0
2013,3,28,9,13,-20,7,1023,3.13,0
2013,3,28,10,19,-21,8,1023,4.92,0
2013,3,28,11,18,-20,9,1023,0.89,0
2013,3,28,12,15,-14,10,1022,4.92,0
2013,3,28,13,21,-11,10,1022,9.84,0
2013,3,28,14,11,-14,11,1020,14.76,0
2013,3,28,15,21,-16,12,1019,20.57,0
2013,3,28,16,20,-17,13,1019,4.02,0
2013,3,28,17,22,-21,13,1019,1.79,0
2013,3,28,18,17,-18,12,1019,1.79,0
2013,3,28,19,60,-16,10,1019,1.79,0
2013,3,28,20,97,-7,10,1020,5.81,0
2013,3,28,21,120,-4,8,1021,7.6,0
2013,3,28,22,111,-3,9,1022,9.39,0
2013,3,28,23,109,-3,5,1022,11.18,0
2013,3,29,0,110,-3,4,1022,1.79,0
2013,3,29,1,93,-3,1,1022,0.89,0
2013,3,29,2,103,-4,1,1022,1.79,0
2013,3,29,3,100,-4,0,1022,1.79,0
2013,3,29,4,110,-6,2,1022,0.89,0
2013,3,29,5,100,-6,1,1023,0.89,0
2013,3,29,6,93,-5,1,1024,0.45,0
2013,3,29,7,97,-3,2,1024,1.79,0
2013,3,29,8,116,-3,3,1024,3.13,0
2013,3,29,9,127,-4,5,1024,7.15,0
2013,3,29,10,117,-8,9,1023,4.02,0
2013,3,29,11,90,-11,9,1023,4.02,0
2013,3,29,12,78,-14,10,1022,8.94,0
2013,3,29,13,119,-11,10,1021,12.96,0
2013,3,29,14,121,-8,9,1020,16.98,0
2013,3,29,15,108,-9,10,1020,18.77,0
2013,3,29,16,93,-9,10,1020,20.56,0
2013,3,29,17,97,-7,9,1019,3.13,0
2013,3,29,18,100,-6,9,1019,4.92,0
2013,3,29,19,101,-4,7,1020,1.79,0
2013,3,29,20,80,-4,6,1021,3.13,0
2013,3,29,21,75,-5,4,1022,7.15,0
2013,3,29,22,58,-5,4,1022,11.17,0
2013,3,29,23,66,-7,4,1023,14.3,0
2013,3,30,0,60,-6,3,1023,17.43,0
2013,3,30,1,72,-6,3,1023,19.22,0
2013,3,30,2,75,-7,3,1023,22.35,0
2013,3,30,3,82,-8,3,1022,0.45,0
2013,3,30,4,85,-7,3,1022,0.9,0
2013,3,30,5,82,-8,2,1022,1.79,0
2013,3,30,6,81,-7,2,1023,3.58,0
2013,3,30,7,84,-5,1,1023,5.37,0
2013,3,30,8,90,-7,6,1023,8.5,0
2013,3,30,9,93,-7,7,1024,3.13,0
2013,3,30,10,100,-7,7,1024,6.26,0
2013,3,30,11,122,-6,8,1024,9.39,0
2013,3,30,12,90,-6,9,1023,12.52,0
2013,3,30,13,97,-5,10,1022,15.65,0
2013,3,30,14,116,-4,11,1021,19.67,0
2013,3,30,15,110,-2,10,1021,24.59,0
2013,3,30,16,98,-1,9,1020,29.51,0
2013,3,30,17,104,0,7,1020,33.53,0
2013,3,30,18,85,0,7,1021,37.55,0
2013,3,30,19,91,0,6,1021,41.57,0
2013,3,30,20,98,0,5,1022,44.7,0
2013,3,30,21,107,0,4,1023,47.83,0
2013,3,30,22,100,0,4,1023,49.62,0
2013,3,30,23,101,0,3,1024,51.41,0
2013,3,31,0,107,1,4,1024,53.2,0
2013,3,31,1,105,1,4,1024,56.33,0
2013,3,31,2,106,1,4,1023,59.46,0
2013,3,31,3,109,1,4,1023,61.25,0
2013,3,31,4,130,1,3,1022,63.04,0
2013,3,31,5,131,1,3,1022,64.83,0
2013,3,31,6,140,1,4,1022,66.62,0
2013,3,31,7,141,2,4,1022,68.41,0
2013,3,31,8,155,2,4,1022,70.2,0
2013,3,31,9,174,2,4,1022,73.33,0
2013,3,31,10,193,2,4,1022,76.46,0
2013,3,31,11,203,2,5,1021,79.59,0
2013,3,31,12,230,3,7,1020,81.38,0
2013,3,31,13,227,3,6,1018,83.17,0
2013,3,31,14,251,3,6,1017,86.3,0
2013,3,31,15,248,3,7,1016,88.09,0
2013,3,31,16,243,3,7,1015,91.22,0
2013,3,31,17,253,3,7,1015,1.79,0
2013,3,31,18,258,3,7,1015,3.58,0
2013,3,31,19,254,3,5,1015,3.13,0
2013,3,31,20,259,2,6,1015,4.92,0
2013,3,31,21,256,2,5,1015,8.05,0
2013,3,31,22,255,3,6,1015,11.18,0
2013,3,31,23,246,3,7,1015,14.31,0
2013,4,1,0,244,3,7,1015,0.89,0
2013,4,1,1,259,3,6,1015,4.02,0
2013,4,1,2,244,2,6,1014,0.89,0
2013,4,1,3,256,3,7,1014,3.13,0
2013,4,1,4,250,3,7,1014,1.79,0
2013,4,1,5,245,3,4,1013,0.89,0
2013,4,1,6,247,2,3,1014,1.79,0
2013,4,1,7,247,3,6,1014,3.58,0
2013,4,1,8,158,4,8,1014,5.37,0
2013,4,1,9,18,-3,13,1014,5.81,0
2013,4,1,10,15,-4,14,1015,14.75,0
2013,4,1,11,15,-4,14,1016,23.69,0
2013,4,1,12,29,0,15,1016,31.74,0
2013,4,1,13,39,-2,15,1016,8.94,0
2013,4,1,14,37,-4,16,1017,14.75,0
2013,4,1,15,39,-7,15,1017,8.05,0
2013,4,1,16,41,-6,15,1017,5.81,0
2013,4,1,17,38,-7,14,1018,9.83,0
2013,4,1,18,31,-7,14,1019,11.62,0
2013,4,1,19,29,-9,11,1020,4.02,0
2013,4,1,20,20,-10,8,1021,7.15,0
2013,4,1,21,19,-12,10,1022,12.07,0
2013,4,1,22,7,-20,10,1022,16.99,0
2013,4,1,23,7,-18,9,1023,21.91,0
2013,4,2,0,6,-14,6,1023,1.79,0
2013,4,2,1,13,-13,4,1023,3.13,0
2013,4,2,2,20,-12,4,1023,0.89,0
2013,4,2,3,49,-9,1,1023,3.13,0
2013,4,2,4,64,-7,1,1022,0.45,0
2013,4,2,5,96,-6,-1,1022,1.34,0
2013,4,2,6,122,-5,0,1022,1.79,0
2013,4,2,7,133,-4,1,1022,0.89,0
2013,4,2,9,175,-3,8,1021,3.58,0
2013,4,2,10,176,-1,10,1021,1.79,0
2013,4,2,11,164,1,13,1019,3.58,0
2013,4,2,12,169,-2,14,1018,4.02,0
2013,4,2,13,155,-3,16,1016,8.04,0
2013,4,2,14,144,-3,17,1015,12.96,0
2013,4,2,15,119,-4,18,1014,17.88,0
2013,4,2,16,113,-5,18,1013,23.69,0
2013,4,2,17,130,-5,18,1012,28.61,0
2013,4,2,18,123,-5,17,1011,32.63,0
2013,4,2,19,108,-3,14,1011,36.65,0
2013,4,2,20,112,-3,14,1011,39.78,0
2013,4,2,21,111,-2,11,1012,41.57,0
2013,4,2,22,122,-1,10,1011,43.36,0
2013,4,2,23,130,-2,11,1011,0.89,0
2013,4,3,0,138,-2,8,1011,1.78,0
2013,4,3,1,149,-1,6,1010,0.89,0
2013,4,3,2,153,-1,5,1010,1.79,0
2013,4,3,3,184,-1,3,1009,0.89,0
2013,4,3,4,179,-1,3,1010,0.89,0
2013,4,3,5,183,-1,3,1010,0.89,0
2013,4,3,6,194,0,4,1010,0.89,0
2013,4,3,7,184,1,4,1011,1.79,0
2013,4,3,8,153,1,10,1012,3.58,0
2013,4,3,9,150,-1,13,1012,3.13,0
2013,4,3,10,126,-1,17,1012,4.02,0
2013,4,3,11,156,0,18,1012,8.04,0
2013,4,3,12,156,0,18,1012,15.19,0
2013,4,3,13,178,2,19,1011,21,0
2013,4,3,14,243,-1,18,1012,28.15,0
2013,4,3,15,122,-1,17,1012,36.2,0
2013,4,3,16,100,-3,16,1012,44.25,0
2013,4,3,17,73,-4,16,1012,50.06,0
2013,4,3,18,60,-4,14,1013,54.98,0
2013,4,3,19,46,-4,12,1014,58.11,0
2013,4,3,20,33,-4,11,1015,59.9,0
2013,4,3,21,32,-4,10,1015,61.69,0
2013,4,3,22,34,-4,9,1016,64.82,0
2013,4,3,23,37,-4,8,1016,66.61,0
2013,4,4,0,38,-3,7,1016,68.4,0
2013,4,4,1,38,-4,9,1016,71.53,0
2013,4,4,2,47,-4,9,1015,73.32,0
2013,4,4,3,61,-4,8,1015,76.45,0
2013,4,4,4,48,-4,9,1015,79.58,0
2013,4,4,5,47,-4,8,1014,81.37,0
2013,4,4,6,56,-3,8,1015,83.16,0
2013,4,4,7,72,-4,9,1015,0.89,0
2013,4,4,8,89,-4,10,1015,1.79,0
2013,4,4,9,92,-5,10,1015,0.89,0
2013,4,4,10,83,-5,10,1016,1.78,0
2013,4,4,11,87,-5,11,1015,2.67,0
2013,4,4,12,89,-5,11,1014,3.56,0
2013,4,4,13,100,-5,11,1013,1.79,0
2013,4,4,14,107,-5,11,1013,5.81,0
2013,4,4,15,98,-1,9,1012,10.73,0
2013,4,4,16,78,4,7,1012,16.54,1
2013,4,4,17,83,5,7,1013,21.46,2
2013,4,4,18,84,5,6,1013,26.38,3
2013,4,4,19,91,5,6,1014,30.4,4
2013,4,4,20,99,5,6,1015,34.42,5
2013,4,4,21,99,5,6,1015,38.44,6
2013,4,4,22,111,5,6,1016,42.46,7
2013,4,4,23,118,5,6,1016,45.59,8
2013,4,5,0,122,5,6,1016,49.61,9
2013,4,5,1,117,5,6,1016,51.4,10
2013,4,5,2,113,6,6,1017,54.53,11
2013,4,5,3,108,5,6,1017,56.32,12
2013,4,5,4,110,5,6,1017,59.45,13
2013,4,5,5,121,5,6,1016,0.89,14
2013,4,5,6,122,5,5,1016,1.79,0
2013,4,5,7,116,5,6,1016,3.58,0
2013,4,5,8,106,6,7,1017,6.71,0
2013,4,5,9,107,7,9,1017,8.5,0
2013,4,5,10,111,7,11,1017,13.42,0
2013,4,5,11,122,4,14,1017,21.47,0
2013,4,5,12,88,-3,14,1017,30.41,0
2013,4,5,13,24,-5,14,1017,39.35,0
2013,4,5,14,9,-5,14,1017,47.4,0
2013,4,5,15,12,-7,13,1017,57.23,0
2013,4,5,16,15,-9,13,1017,67.06,0
2013,4,5,17,11,-6,12,1018,76,0
2013,4,5,18,11,-5,9,1019,84.94,0
2013,4,5,19,9,-10,9,1020,93.88,0
2013,4,5,20,10,-8,7,1022,98.8,0
2013,4,5,21,9,-10,5,1023,104.61,0
2013,4,5,22,8,-9,4,1023,108.63,0
2013,4,5,23,9,-9,3,1023,111.76,0
2013,4,6,0,8,-9,2,1023,1.79,0
2013,4,6,1,7,-9,3,1023,1.79,0
2013,4,6,2,6,-9,2,1022,1.79,0
2013,4,6,3,6,-8,3,1021,4.02,0
2013,4,6,4,6,-7,1,1021,5.81,0
2013,4,6,5,5,-4,-1,1020,0.89,0
2013,4,6,6,12,-5,0,1020,1.79,0
2013,4,6,7,9,-3,3,1020,3.58,0
2013,4,6,8,17,-9,7,1020,6.71,0
2013,4,6,9,11,-11,10,1020,13.86,0
2013,4,6,10,16,-13,11,1020,19.67,0
2013,4,6,11,13,-12,12,1018,27.72,0
2013,4,6,12,10,-11,12,1017,4.02,0
2013,4,6,13,12,-12,13,1016,8.94,0
2013,4,6,14,10,-11,14,1015,3.13,0
2013,4,6,15,15,-12,14,1014,1.79,0
2013,4,6,16,11,-12,14,1013,3.13,0
2013,4,6,17,13,-13,13,1012,6.26,0
2013,4,6,18,11,-12,12,1011,9.39,0
2013,4,6,19,14,-10,9,1011,12.52,0
2013,4,6,20,24,-10,10,1012,16.54,0
2013,4,6,21,33,-9,8,1012,19.67,0
2013,4,6,22,34,-8,7,1012,21.46,0
2013,4,6,23,32,-7,7,1012,23.25,0
2013,4,7,0,36,-8,6,1012,25.04,0
2013,4,7,1,43,-8,6,1011,28.17,0
2013,4,7,2,55,-7,6,1010,31.3,0
2013,4,7,3,57,-3,4,1010,34.43,0
2013,4,7,4,57,-3,3,1010,38.45,0
2013,4,7,5,59,-3,3,1010,41.58,0
2013,4,7,6,104,-3,3,1010,45.6,0
2013,4,7,7,90,-3,4,1011,49.62,0
2013,4,7,8,69,-3,5,1011,54.54,0
2013,4,7,9,67,-2,7,1011,58.56,0
2013,4,7,10,63,-2,9,1010,62.58,0
2013,4,7,11,71,-1,11,1008,66.6,0
2013,4,7,12,77,-1,12,1007,71.52,0
2013,4,7,13,80,-2,13,1006,75.54,0
2013,4,7,14,89,-4,14,1005,80.46,0
2013,4,7,15,106,-1,15,1004,86.27,0
2013,4,7,16,114,-1,14,1003,91.19,0
2013,4,7,17,126,-1,12,1003,96.11,0
2013,4,7,18,97,-1,12,1003,101.03,0
2013,4,7,19,83,-2,11,1005,104.16,0
2013,4,7,20,97,-2,11,1006,105.95,0
2013,4,7,21,90,-2,12,1008,1.79,0
2013,4,7,22,93,4,9,1008,4.92,0
2013,4,7,23,78,3,9,1008,3.13,0
2013,4,8,0,54,2,8,1008,1.79,0
2013,4,8,1,59,2,7,1007,3.13,0
2013,4,8,2,44,1,7,1008,8.05,0
2013,4,8,3,22,1,8,1009,5.81,0
2013,4,8,4,27,-15,9,1010,14.75,0
2013,4,8,5,33,-21,8,1010,24.58,0
2013,4,8,6,29,-22,8,1011,34.41,0
2013,4,8,7,13,-20,7,1012,45.59,0
2013,4,8,8,15,-17,8,1012,56.77,0
2013,4,8,9,17,-17,9,1013,68.84,0
2013,4,8,10,16,-15,10,1013,80.91,0
2013,4,8,11,14,-15,11,1013,92.98,0
2013,4,8,12,14,-15,12,1012,104.16,0
2013,4,8,13,12,-16,12,1012,115.34,0
2013,4,8,14,17,-16,12,1012,126.52,0
2013,4,8,15,13,-16,13,1012,136.35,0
2013,4,8,16,12,-17,12,1012,148.42,0
2013,4,8,17,17,-16,12,1013,159.6,0
2013,4,8,18,12,-16,11,1014,168.54,0
2013,4,8,19,16,-17,10,1014,178.37,0
2013,4,8,20,10,-16,9,1015,187.31,0
2013,4,8,21,15,-16,9,1016,196.25,0
2013,4,8,22,11,-15,8,1016,203.4,0
2013,4,8,23,13,-13,8,1016,212.34,0
2013,4,9,0,12,-13,8,1015,221.28,0
2013,4,9,1,10,-11,7,1016,229.33,0
2013,4,9,2,8,-11,7,1015,239.16,0
2013,4,9,3,6,-11,7,1016,247.21,0
2013,4,9,4,8,-11,6,1017,251.23,0
2013,4,9,5,8,-11,6,1018,260.17,0
2013,4,9,6,9,-10,5,1018,265.09,0
2013,4,9,7,9,-11,7,1019,270.01,0
2013,4,9,8,11,-11,8,1019,278.95,0
2013,4,9,9,10,-12,10,1020,286.1,0
2013,4,9,10,12,-12,10,1021,295.04,0
2013,4,9,11,13,-13,12,1021,302.19,0
2013,4,9,12,13,-13,12,1020,309.34,0
2013,4,9,13,14,-15,13,1020,316.49,0
2013,4,9,14,14,-12,12,1020,321.41,0
2013,4,9,15,14,-11,11,1020,1.79,0
2013,4,9,16,11,-10,11,1019,4.02,0
2013,4,9,17,11,-12,11,1020,12.07,0
2013,4,9,18,12,-11,10,1020,20.12,0
2013,4,9,19,13,-15,9,1021,25.93,0
2013,4,9,20,14,-13,9,1022,33.08,0
2013,4,9,21,22,-13,8,1022,40.23,0
2013,4,9,22,11,-13,7,1023,46.04,0
2013,4,9,23,11,-12,6,1023,51.85,0
2013,4,10,0,10,-11,6,1022,56.77,0
2013,4,10,1,10,-10,6,1022,62.58,0
2013,4,10,2,11,-10,6,1022,68.39,0
2013,4,10,3,9,-11,5,1022,73.31,0
2013,4,10,4,11,-10,5,1021,79.12,0
2013,4,10,5,8,-9,5,1021,84.93,0
2013,4,10,6,9,-9,4,1021,89.85,0
2013,4,10,7,11,-9,6,1021,94.77,0
2013,4,10,8,8,-10,8,1021,102.82,0
2013,4,10,9,12,-10,9,1021,110.87,0
2013,4,10,10,12,-11,11,1021,120.7,0
2013,4,10,11,12,-13,11,1020,129.64,0
2013,4,10,12,10,-15,12,1019,138.58,0
2013,4,10,13,10,-15,12,1018,147.52,0
2013,4,10,14,14,-13,13,1018,157.35,0
2013,4,10,15,17,-12,12,1017,167.18,0
2013,4,10,16,10,-13,13,1016,175.23,0
2013,4,10,17,7,-14,11,1016,182.38,0
2013,4,10,18,6,-14,11,1016,189.53,0
2013,4,10,19,10,-14,10,1017,194.45,0
2013,4,10,20,17,-14,9,1017,197.58,0
2013,4,10,21,17,-15,9,1018,201.6,0
2013,4,10,22,21,-16,9,1018,204.73,0
2013,4,10,23,26,-13,7,1018,207.86,0
2013,4,11,0,21,-13,7,1019,210.99,0
2013,4,11,1,27,-12,7,1019,214.12,0
2013,4,11,2,29,-10,1,1019,218.14,0
2013,4,11,3,41,-11,3,1019,219.93,0
2013,4,11,4,16,-10,2,1019,223.06,0
2013,4,11,5,15,-10,2,1019,224.85,0
2013,4,11,6,13,-11,6,1019,229.77,0
2013,4,11,7,19,-12,8,1020,236.92,0
2013,4,11,8,19,-13,10,1020,245.86,0
2013,4,11,9,18,-14,11,1021,255.69,0
2013,4,11,11,10,-15,14,1020,271.79,0
2013,4,11,12,13,-16,15,1019,280.73,0
2013,4,11,13,12,-17,16,1018,288.78,0
2013,4,11,14,14,-16,17,1017,295.93,0
2013,4,11,15,9,-17,18,1016,305.76,0
2013,4,11,16,8,-17,18,1016,313.81,0
2013,4,11,17,6,-18,17,1016,321.86,0
2013,4,11,18,6,-18,16,1016,329.91,0
2013,4,11,19,5,-16,13,1016,1.79,0
2013,4,11,20,11,-12,11,1017,3.58,0
2013,4,11,21,22,-7,8,1017,0.89,0
2013,4,11,22,41,-11,9,1017,1.79,0
2013,4,11,23,49,-13,12,1017,5.81,0
2013,4,12,0,32,-11,9,1017,8.94,0
2013,4,12,1,38,-7,6,1017,0.89,0
2013,4,12,2,41,-8,5,1017,1.78,0
2013,4,12,3,35,-4,4,1016,0.89,0
2013,4,12,4,42,-4,2,1016,0.89,0
2013,4,12,5,55,-6,3,1016,1.34,0
2013,4,12,6,62,-6,1,1016,3.13,0
2013,4,12,7,66,-4,5,1016,0.89,0
2013,4,12,8,64,-7,10,1016,0.89,0
2013,4,12,9,53,-8,12,1016,1.78,0
2013,4,12,10,62,-10,14,1016,1.79,0
2013,4,12,11,53,-12,16,1015,3.58,0
2013,4,12,12,50,-10,18,1014,0.89,0
2013,4,12,13,62,-10,18,1013,1.79,0
2013,4,12,14,74,-9,21,1011,4.92,0
2013,4,12,15,41,-8,23,1009,8.94,0
2013,4,12,16,29,-8,23,1008,13.86,0
2013,4,12,17,45,-6,23,1008,19.67,0
2013,4,12,18,54,-4,21,1008,22.8,0
2013,4,12,19,52,-3,20,1008,1.79,0
2013,4,12,20,51,-1,17,1009,2.68,0
2013,4,12,21,47,-2,18,1008,1.79,0
2013,4,12,22,52,0,20,1007,7.6,0
2013,4,12,23,54,0,18,1006,0.89,0
2013,4,13,0,59,1,11,1006,0.89,0
2013,4,13,1,57,1,11,1005,0.89,0
2013,4,13,2,65,2,15,1004,3.13,0
2013,4,13,3,91,1,8,1003,0.89,0
2013,4,13,4,100,1,8,1002,1.78,0
2013,4,13,5,109,2,7,1002,2.67,0
2013,4,13,6,101,2,5,1002,1.79,0
2013,4,13,7,111,4,9,1002,3.58,0
2013,4,13,8,101,3,13,1002,1.79,0
2013,4,13,9,110,3,17,1002,1.79,0
2013,4,13,10,117,2,19,1002,1.79,0
2013,4,13,11,132,2,23,1002,3.13,0
2013,4,13,12,117,0,25,1002,4.92,0
2013,4,13,13,75,2,26,1002,11.18,0
2013,4,13,14,25,1,24,1002,21.01,0
2013,4,13,15,14,0,26,1003,29.95,0
2013,4,13,16,16,-2,25,1003,38,0
2013,4,13,17,13,-4,23,1004,47.83,0
2013,4,13,18,10,-5,21,1005,57.66,0
2013,4,13,19,10,-6,17,1006,65.71,0
2013,4,13,20,8,-9,17,1007,75.54,0
2013,4,13,21,10,-9,14,1009,81.35,0
2013,4,13,22,10,-13,14,1010,88.5,0
2013,4,13,23,12,-14,13,1011,7.15,0
2013,4,14,0,8,-15,12,1012,15.2,0
2013,4,14,1,6,-16,11,1013,19.22,0
2013,4,14,2,5,-18,10,1013,4.92,0
2013,4,14,3,6,-18,8,1013,1.79,0
2013,4,14,4,7,-14,4,1013,3.13,0
2013,4,14,5,6,-15,5,1014,4.02,0
2013,4,14,6,4,-15,5,1014,7.15,0
2013,4,14,7,6,-17,8,1014,11.17,0
2013,4,14,8,9,-18,10,1015,3.13,0
2013,4,14,9,7,-18,11,1015,1.79,0
2013,4,14,10,10,-18,12,1014,1.79,0
2013,4,14,11,34,-13,14,1013,0.89,0
2013,4,14,12,59,-5,15,1011,3.13,0
2013,4,14,13,53,-5,15,1010,7.15,0
2013,4,14,14,45,-6,16,1009,11.17,0
2013,4,14,15,38,-5,16,1008,16.98,0
2013,4,14,16,39,-6,17,1007,22.79,0
2013,4,14,17,45,-6,16,1006,27.71,0
2013,4,14,18,42,-5,15,1005,32.63,0
2013,4,14,19,43,-4,14,1005,36.65,0
2013,4,14,20,50,-4,14,1005,39.78,0
2013,4,14,21,48,-4,13,1005,42.91,0
2013,4,14,22,56,-3,12,1006,46.04,0
2013,4,14,23,63,-2,10,1006,49.17,0
2013,4,15,0,59,-3,11,1006,52.3,0
2013,4,15,1,53,-2,9,1005,0.89,0
2013,4,15,2,42,-1,8,1005,1.79,0
2013,4,15,3,44,-1,8,1005,3.58,0
2013,4,15,4,50,-1,7,1005,0.89,0
2013,4,15,5,65,-1,7,1004,1.78,0
2013,4,15,6,70,-1,6,1005,0.89,0
2013,4,15,7,73,1,9,1005,0.89,0
2013,4,15,8,71,-2,11,1006,1.79,0
2013,4,15,9,62,-4,13,1005,3.13,0
2013,4,15,10,73,-4,14,1005,1.79,0
2013,4,15,11,73,-3,16,1004,4.92,0
2013,4,15,12,78,-3,17,1003,8.94,0
2013,4,15,13,79,-3,19,1002,12.96,0
2013,4,15,14,79,-1,18,1001,17.88,0
2013,4,15,15,89,1,19,1000,22.8,0
2013,4,15,16,99,2,18,1000,28.61,0
2013,4,15,18,102,4,15,1000,41.57,0
2013,4,15,19,81,3,13,1001,47.38,0
2013,4,15,20,69,2,12,1002,52.3,0
2013,4,15,21,64,1,11,1003,55.43,0
2013,4,15,22,55,0,10,1003,57.22,0
2013,4,15,23,53,-1,10,1003,59.01,0
2013,4,16,0,50,-1,9,1003,62.14,0
2013,4,16,1,57,0,10,1004,4.02,0
2013,4,16,2,53,0,9,1002,0.45,0
2013,4,16,3,63,0,10,1003,2.24,0
2013,4,16,4,64,1,9,1003,1.79,0
2013,4,16,5,61,0,8,1003,3.58,0
2013,4,16,6,63,1,6,1004,6.71,0
2013,4,16,7,58,2,11,1005,8.5,0
2013,4,16,8,74,1,13,1006,3.13,0
2013,4,16,9,70,2,15,1007,6.26,0
2013,4,16,10,80,1,17,1007,11.18,0
2013,4,16,12,70,-3,19,1007,20.12,0
2013,4,16,13,57,-4,21,1007,0.89,0
2013,4,16,14,39,-4,21,1006,2.68,0
2013,4,16,15,36,-3,21,1006,4.47,0
2013,4,16,16,28,-5,21,1005,6.26,0
2013,4,16,18,27,0,19,1006,9.83,0
2013,4,16,19,62,-2,15,1007,16.98,0
2013,4,16,20,96,-2,12,1010,21.9,0
2013,4,16,21,81,-2,11,1011,26.82,0
2013,4,16,22,78,-1,10,1012,32.63,0
2013,4,16,23,75,-1,9,1013,37.55,0
2013,4,17,0,57,0,9,1013,41.57,0
2013,4,17,1,48,1,8,1013,44.7,0
2013,4,17,2,52,1,8,1013,47.83,0
2013,4,17,3,47,1,8,1013,49.62,0
2013,4,17,4,37,1,8,1012,0.89,0
2013,4,17,5,27,1,8,1012,1.79,0
2013,4,17,6,28,1,8,1012,4.92,0
2013,4,17,7,34,1,9,1013,8.05,0
2013,4,17,8,45,1,9,1013,9.84,0
2013,4,17,9,51,-1,11,1012,15.65,0
2013,4,17,10,49,-3,12,1011,21.46,0
2013,4,17,11,32,-4,13,1010,27.27,0
2013,4,17,12,41,-4,14,1010,31.29,0
2013,4,17,13,46,-5,15,1009,34.42,0
2013,4,17,14,55,-3,16,1008,37.55,0
2013,4,17,15,63,-5,16,1008,40.68,0
2013,4,17,16,72,-4,16,1007,44.7,0
2013,4,17,17,68,-4,15,1008,47.83,0
2013,4,17,18,60,-5,14,1009,51.85,0
2013,4,17,19,55,-7,13,1010,55.87,0
2013,4,17,20,49,-8,12,1012,59,0
2013,4,17,21,43,-8,12,1014,0.89,0
2013,4,17,22,44,-6,9,1015,0.89,0
2013,4,17,23,46,-5,9,1016,5.81,0
